1,958026672,0,0,0,0,0,0,0,0,0,0,
0,958058905,0,0,0,0,0,0,0,0,0,0,
1,958058908,0,0,0,0,0,0,0,0,0,0,
0,958092803,0,0,0,0,0,0,0,0,0,0,
1,958092807,0,0,0,0,0,0,0,0,0,0,
0,958125761,0,0,0,0,0,0,0,0,0,0,
1,958125764,0,0,0,0,0,0,0,0,0,0,
0,958160854,0,0,0,0,0,0,0,0,0,0,
1,958160857,0,0,0,0,0,0,0,0,0,0,
0,958192892,0,0,0,0,0,0,0,0,0,0,
1,958192896,0,0,0,0,0,0,0,0,0,0,
0,958226594,0,0,0,0,0,0,0,0,0,0,
1,958226597,0,0,0,0,0,0,0,0,0,0,
0,958258872,0,0,0,0,0,0,0,0,0,0,
1,958258876,0,0,0,0,0,0,0,0,0,0,
0,958292259,0,0,0,0,0,0,0,0,0,0,
1,958292264,0,0,0,0,0,0,0,0,0,0,
0,958327773,0,0,0,0,0,0,0,0,0,0,
1,958327777,0,0,0,0,0,0,0,0,0,0,
0,958358842,0,0,0,0,0,0,0,0,0,0,
1,958358845,0,0,0,0,0,0,0,0,0,0,
0,958392261,0,0,0,0,0,0,0,0,0,0,
1,958392265,0,0,0,0,0,0,0,0,0,0,
0,958426650,0,0,0,0,0,0,0,0,0,0,
1,958426654,0,0,0,0,0,0,0,0,0,0,
0,958458763,0,0,0,0,0,0,0,0,0,0,
1,958458767,0,0,0,0,0,0,0,0,0,0,
0,958494911,0,0,0,0,0,0,0,0,0,0,
1,958494914,0,0,0,0,0,0,0,0,0,0,
0,958525682,0,0,0,0,0,0,0,0,0,0,
1,958525686,0,0,0,0,0,0,0,0,0,0,
0,958558807,0,0,0,0,0,0,0,0,0,0,
1,958558811,0,0,0,0,0,0,0,0,0,0,
0,958592219,0,0,0,0,0,0,0,0,0,0,
1,958592222,0,0,0,0,0,0,0,0,0,0,
0,958626594,0,0,0,0,0,0,0,0,0,0,
1,958626598,0,0,0,0,0,0,0,0,0,0,
0,958660879,0,0,0,0,0,0,0,0,0,0,
1,958660883,0,0,0,0,0,0,0,0,0,0,
0,958692234,0,0,0,0,0,0,0,0,0,0,
1,958692238,0,0,0,0,0,0,0,0,0,0,
0,958725635,0,0,0,0,0,0,0,0,0,0,
1,958725638,0,0,0,0,0,0,0,0,0,0,
0,958758866,0,0,0,0,0,0,0,0,0,0,
1,958758870,0,0,0,0,0,0,0,0,0,0,
0,958792226,0,0,0,0,0,0,0,0,0,0,
1,958792229,0,0,0,0,0,0,0,0,0,0,
0,958828595,0,0,0,0,0,0,0,0,0,0,
1,958828599,0,0,0,0,0,0,0,0,0,0,
0,958858786,0,0,0,0,0,0,0,0,0,0,
1,958858789,0,0,0,0,0,0,0,0,0,0,
0,958894039,0,0,0,0,0,0,0,0,0,0,
1,958894043,0,0,0,0,0,0,0,0,0,0,
0,958931708,0,0,0,0,0,0,0,0,0,0,
1,958931711,0,0,0,0,0,0,0,0,0,0,
0,958960672,0,0,0,0,0,0,0,0,0,0,
1,958960676,0,0,0,0,0,0,0,0,0,0,
0,958994722,0,0,0,0,0,0,0,0,0,0,
1,958994725,0,0,0,0,0,0,0,0,0,0,
0,959027501,0,0,0,0,0,0,0,0,0,0,
1,959027505,0,0,0,0,0,0,0,0,0,0,
0,959059891,0,0,0,0,0,0,0,0,0,0,
1,959059894,0,0,0,0,0,0,0,0,0,0,
0,959093335,0,0,0,0,0,0,0,0,0,0,
1,959093338,0,0,0,0,0,0,0,0,0,0,
0,959127291,0,0,0,0,0,0,0,0,0,0,
1,959127294,0,0,0,0,0,0,0,0,0,0,
0,959162138,0,0,0,0,0,0,0,0,0,0,
1,959162143,0,0,0,0,0,0,0,0,0,0,
0,959193074,0,0,0,0,0,0,0,0,0,0,
1,959193079,0,0,0,0,0,0,0,0,0,0,
0,959230282,0,0,0,0,0,0,0,0,0,0,
1,959230286,0,0,0,0,0,0,0,0,0,0,
0,959265970,0,0,0,0,0,0,0,0,0,0,
1,959265973,0,0,0,0,0,0,0,0,0,0,
0,959299232,0,0,0,0,0,0,0,0,0,0,
1,959299235,0,0,0,0,0,0,0,0,0,0,
0,959327804,0,0,0,0,0,0,0,0,0,0,
1,959327807,0,0,0,0,0,0,0,0,0,0,
0,959358453,0,0,0,0,0,0,0,0,0,0,
1,959358456,0,0,0,0,0,0,0,0,0,0,
0,959391992,0,0,0,0,0,0,0,0,0,0,
1,959391995,0,0,0,0,0,0,0,0,0,0,
0,959427064,0,0,0,0,0,0,0,0,0,0,
1,959427067,0,0,0,0,0,0,0,0,0,0,
0,959458870,0,0,0,0,0,0,0,0,0,0,
1,959458873,0,0,0,0,0,0,0,0,0,0,
0,959494983,0,0,0,0,0,0,0,0,0,0,
1,959494988,0,0,0,0,0,0,0,0,0,0,
0,959525625,0,0,0,0,0,0,0,0,0,0,
1,959525630,0,0,0,0,0,0,0,0,0,0,
0,959557967,0,0,0,0,0,0,0,0,0,0,
1,959557970,0,0,0,0,0,0,0,0,0,0,
0,959592357,0,0,0,0,0,0,0,0,0,0,
1,959592367,0,0,0,0,0,0,0,0,0,0,
0,959627455,0,0,0,0,0,0,0,0,0,0,
1,959627458,0,0,0,0,0,0,0,0,0,0,
0,959661233,0,0,0,0,0,0,0,0,0,0,
1,959661237,0,0,0,0,0,0,0,0,0,0,
0,959692473,0,0,0,0,0,0,0,0,0,0,
1,959692476,0,0,0,0,0,0,0,0,0,0,
0,959725734,0,0,0,0,0,0,0,0,0,0,
1,959725738,0,0,0,0,0,0,0,0,0,0,
0,959758884,0,0,0,0,0,0,0,0,0,0,
1,959758887,0,0,0,0,0,0,0,0,0,0,
0,959792525,0,0,0,0,0,0,0,0,0,0,
1,959792528,0,0,0,0,0,0,0,0,0,0,
0,959832151,0,0,0,0,0,0,0,0,0,0,
1,959832155,0,0,0,0,0,0,0,0,0,0,
0,959858100,0,0,0,0,0,0,0,0,0,0,
1,959858104,0,0,0,0,0,0,0,0,0,0,
0,959891548,0,0,0,0,0,0,0,0,0,0,
1,959891551,0,0,0,0,0,0,0,0,0,0,
0,959926143,0,0,0,0,0,0,0,0,0,0,
1,959926146,0,0,0,0,0,0,0,0,0,0,
0,959959191,0,0,0,0,0,0,0,0,0,0,
1,959959196,0,0,0,0,0,0,0,0,0,0,
0,959995005,0,0,0,0,0,0,0,0,0,0,
1,959995009,0,0,0,0,0,0,0,0,0,0,
0,960027540,0,0,0,0,0,0,0,0,0,0,
1,960027543,0,0,0,0,0,0,0,0,0,0,
0,960059431,0,0,0,0,0,0,0,0,0,0,
1,960059434,0,0,0,0,0,0,0,0,0,0,
0,960092358,0,0,0,0,0,0,0,0,0,0,
1,960092361,0,0,0,0,0,0,0,0,0,0,
0,960125528,0,0,0,0,0,0,0,0,0,0,
1,960125531,0,0,0,0,0,0,0,0,0,0,
0,960161983,0,0,0,0,0,0,0,0,0,0,
1,960161988,0,0,0,0,0,0,0,0,0,0,
0,960194392,0,0,0,0,0,0,0,0,0,0,
1,960194396,0,0,0,0,0,0,0,0,0,0,
0,960228187,0,0,0,0,0,0,0,0,0,0,
1,960228190,0,0,0,0,0,0,0,0,0,0,
0,960258292,0,0,0,0,0,0,0,0,0,0,
1,960258296,0,0,0,0,0,0,0,0,0,0,
0,960291383,0,0,0,0,0,0,0,0,0,0,
1,960291386,0,0,0,0,0,0,0,0,0,0,
0,960328223,0,0,0,0,0,0,0,0,0,0,
1,960328226,0,0,0,0,0,0,0,0,0,0,
0,960359351,0,0,0,0,0,0,0,0,0,0,
1,960359354,0,0,0,0,0,0,0,0,0,0,
0,960392871,0,0,0,0,0,0,0,0,0,0,
1,960392874,0,0,0,0,0,0,0,0,0,0,
0,960426512,0,0,0,0,0,0,0,0,0,0,
1,960426515,0,0,0,0,0,0,0,0,0,0,
0,960458285,0,0,0,0,0,0,0,0,0,0,
1,960458289,0,0,0,0,0,0,0,0,0,0,
0,960494465,0,0,0,0,0,0,0,0,0,0,
1,960494468,0,0,0,0,0,0,0,0,0,0,
0,960526918,0,0,0,0,0,0,0,0,0,0,
1,960526921,0,0,0,0,0,0,0,0,0,0,
0,960559683,0,0,0,0,0,0,0,0,0,0,
1,960559687,0,0,0,0,0,0,0,0,0,0,
0,960593775,0,0,0,0,0,0,0,0,0,0,
1,960593778,0,0,0,0,0,0,0,0,0,0,
0,960627602,0,0,0,0,0,0,0,0,0,0,
1,960627605,0,0,0,0,0,0,0,0,0,0,
0,960660232,0,0,0,0,0,0,0,0,0,0,
1,960660236,0,0,0,0,0,0,0,0,0,0,
0,960692841,0,0,0,0,0,0,0,0,0,0,
1,960692845,0,0,0,0,0,0,0,0,0,0,
0,960727237,0,0,0,0,0,0,0,0,0,0,
1,960727246,0,0,0,0,0,0,0,0,0,0,
0,960759815,0,0,0,0,0,0,0,0,0,0,
1,960759818,0,0,0,0,0,0,0,0,0,0,
0,960793208,0,0,0,0,0,0,0,0,0,0,
1,960793212,0,0,0,0,0,0,0,0,0,0,
0,960829083,0,0,0,0,0,0,0,0,0,0,
1,960829086,0,0,0,0,0,0,0,0,0,0,
0,960859144,0,0,0,0,0,0,0,0,0,0,
1,960859147,0,0,0,0,0,0,0,0,0,0,
0,960893574,0,0,0,0,0,0,0,0,0,0,
1,960893578,0,0,0,0,0,0,0,0,0,0,
0,960933088,0,0,0,0,0,0,0,0,0,0,
1,960933093,0,0,0,0,0,0,0,0,0,0,
0,960960016,0,0,0,0,0,0,0,0,0,0,
1,960960020,0,0,0,0,0,0,0,0,0,0,
0,960995880,0,0,0,0,0,0,0,0,0,0,
1,960995884,0,0,0,0,0,0,0,0,0,0,
0,961038672,0,0,0,0,0,0,0,0,0,0,
1,961038675,0,0,0,0,0,0,0,0,0,0,
0,961094015,0,0,0,0,0,0,0,0,0,0,
1,961094019,0,0,0,0,0,0,0,0,0,0,
0,961126397,0,0,0,0,0,0,0,0,0,0,
1,961126402,0,0,0,0,0,0,0,0,0,0,
0,961161736,0,0,0,0,0,0,0,0,0,0,
1,961161740,0,0,0,0,0,0,0,0,0,0,
0,961193565,0,0,0,0,0,0,0,0,0,0,
1,961193568,0,0,0,0,0,0,0,0,0,0,
0,961228004,0,0,0,0,0,0,0,0,0,0,
1,961228007,0,0,0,0,0,0,0,0,0,0,
0,961258390,0,0,0,0,0,0,0,0,0,0,
1,961258393,0,0,0,0,0,0,0,0,0,0,
0,965284084,0,0,0,0,0,0,0,0,0,0,
1,965284091,0,0,0,0,0,0,0,0,0,0,
0,965348238,0,0,0,0,0,0,0,0,0,0,
1,965348242,0,0,0,0,0,0,0,0,0,0,
0,965390724,0,0,0,0,0,0,0,0,0,0,
1,965390728,0,0,0,0,0,0,0,0,0,0,
0,965425706,0,0,0,0,0,0,0,0,0,0,
1,965425709,0,0,0,0,0,0,0,0,0,0,
0,965460812,0,0,0,0,0,0,0,0,0,0,
1,965460815,0,0,0,0,0,0,0,0,0,0,
0,965495121,0,0,0,0,0,0,0,0,0,0,
1,965495125,0,0,0,0,0,0,0,0,0,0,
0,965527115,0,0,0,0,0,0,0,0,0,0,
1,965527119,0,0,0,0,0,0,0,0,0,0,
0,965559263,0,0,0,0,0,0,0,0,0,0,
1,965559267,0,0,0,0,0,0,0,0,0,0,
0,965592420,0,0,0,0,0,0,0,0,0,0,
1,965592424,0,0,0,0,0,0,0,0,0,0,
0,965627584,0,0,0,0,0,0,0,0,0,0,
1,965627589,0,0,0,0,0,0,0,0,0,0,
0,965662354,0,0,0,0,0,0,0,0,0,0,
1,965662357,0,0,0,0,0,0,0,0,0,0,
0,965693717,0,0,0,0,0,0,0,0,0,0,
1,965693721,0,0,0,0,0,0,0,0,0,0,
0,965727053,0,0,0,0,0,0,0,0,0,0,
1,965727057,0,0,0,0,0,0,0,0,0,0,
0,965760525,0,0,0,0,0,0,0,0,0,0,
1,965760532,0,0,0,0,0,0,0,0,0,0,
0,965792146,0,0,0,0,0,0,0,0,0,0,
1,965792153,0,0,0,0,0,0,0,0,0,0,
0,965828815,0,0,0,0,0,0,0,0,0,0,
1,965828818,0,0,0,0,0,0,0,0,0,0,
0,965858331,0,0,0,0,0,0,0,0,0,0,
1,965858334,0,0,0,0,0,0,0,0,0,0,
0,965891507,0,0,0,0,0,0,0,0,0,0,
1,965891509,0,0,0,0,0,0,0,0,0,0,
0,965924170,0,0,0,0,0,0,0,0,0,0,
1,965924173,0,0,0,0,0,0,0,0,0,0,
0,965957323,0,0,0,0,0,0,0,0,0,0,
1,965957327,0,0,0,0,0,0,0,0,0,0,
0,965993560,0,0,0,0,0,0,0,0,0,0,
1,965993564,0,0,0,0,0,0,0,0,0,0,
0,966026493,0,0,0,0,0,0,0,0,0,0,
1,966026497,0,0,0,0,0,0,0,0,0,0,
0,966059494,0,0,0,0,0,0,0,0,0,0,
1,966059498,0,0,0,0,0,0,0,0,0,0,
0,966091585,0,0,0,0,0,0,0,0,0,0,
1,966091589,0,0,0,0,0,0,0,0,0,0,
0,966125276,0,0,0,0,0,0,0,0,0,0,
1,966125280,0,0,0,0,0,0,0,0,0,0,
0,966160938,0,0,0,0,0,0,0,0,0,0,
1,966160941,0,0,0,0,0,0,0,0,0,0,
0,966192848,0,0,0,0,0,0,0,0,0,0,
1,966192851,0,0,0,0,0,0,0,0,0,0,
0,966226574,0,0,0,0,0,0,0,0,0,0,
1,966226578,0,0,0,0,0,0,0,0,0,0,
0,966258204,0,0,0,0,0,0,0,0,0,0,
1,966258207,0,0,0,0,0,0,0,0,0,0,
0,966291674,0,0,0,0,0,0,0,0,0,0,
1,966291677,0,0,0,0,0,0,0,0,0,0,
0,966329129,0,0,0,0,0,0,0,0,0,0,
1,966329133,0,0,0,0,0,0,0,0,0,0,
0,966358831,0,0,0,0,0,0,0,0,0,0,
1,966358834,0,0,0,0,0,0,0,0,0,0,
0,966391838,0,0,0,0,0,0,0,0,0,0,
1,966391842,0,0,0,0,0,0,0,0,0,0,
0,966427067,0,0,0,0,0,0,0,0,0,0,
1,966427070,0,0,0,0,0,0,0,0,0,0,
0,966458167,0,0,0,0,0,0,0,0,0,0,
1,966458170,0,0,0,0,0,0,0,0,0,0,
0,966494535,0,0,0,0,0,0,0,0,0,0,
1,966494538,0,0,0,0,0,0,0,0,0,0,
0,966526256,0,0,0,0,0,0,0,0,0,0,
1,966526260,0,0,0,0,0,0,0,0,0,0,
0,966558741,0,0,0,0,0,0,0,0,0,0,
1,966558748,0,0,0,0,0,0,0,0,0,0,
0,966594086,0,0,0,0,0,0,0,0,0,0,
1,966594089,0,0,0,0,0,0,0,0,0,0,
0,966626659,0,0,0,0,0,0,0,0,0,0,
1,966626662,0,0,0,0,0,0,0,0,0,0,
0,966660306,0,0,0,0,0,0,0,0,0,0,
1,966660310,0,0,0,0,0,0,0,0,0,0,
0,966691477,0,0,0,0,0,0,0,0,0,0,
1,966691481,0,0,0,0,0,0,0,0,0,0,
0,966725693,0,0,0,0,0,0,0,0,0,0,
1,966725697,0,0,0,0,0,0,0,0,0,0,
0,966758743,0,0,0,0,0,0,0,0,0,0,
1,966758747,0,0,0,0,0,0,0,0,0,0,
0,966792853,0,0,0,0,0,0,0,0,0,0,
1,966792857,0,0,0,0,0,0,0,0,0,0,
0,966828847,0,0,0,0,0,0,0,0,0,0,
1,966828850,0,0,0,0,0,0,0,0,0,0,
0,966857587,0,0,0,0,0,0,0,0,0,0,
1,966857592,0,0,0,0,0,0,0,0,0,0,
0,966892024,0,0,0,0,0,0,0,0,0,0,
1,966892030,0,0,0,0,0,0,0,0,0,0,
0,966925886,0,0,0,0,0,0,0,0,0,0,
1,966925891,0,0,0,0,0,0,0,0,0,0,
0,966959508,0,0,0,0,0,0,0,0,0,0,
1,966959511,0,0,0,0,0,0,0,0,0,0,
0,966993508,0,0,0,0,0,0,0,0,0,0,
1,966993511,0,0,0,0,0,0,0,0,0,0,
0,967025999,0,0,0,0,0,0,0,0,0,0,
1,967026002,0,0,0,0,0,0,0,0,0,0,
0,967058069,0,0,0,0,0,0,0,0,0,0,
1,967058072,0,0,0,0,0,0,0,0,0,0,
0,967091957,0,0,0,0,0,0,0,0,0,0,
1,967091961,0,0,0,0,0,0,0,0,0,0,
0,967125875,0,0,0,0,0,0,0,0,0,0,
1,967125878,0,0,0,0,0,0,0,0,0,0,
0,967161286,0,0,0,0,0,0,0,0,0,0,
1,967161289,0,0,0,0,0,0,0,0,0,0,
0,967192092,0,0,0,0,0,0,0,0,0,0,
1,967192096,0,0,0,0,0,0,0,0,0,0,
0,967225016,0,0,0,0,0,0,0,0,0,0,
1,967225020,0,0,0,0,0,0,0,0,0,0,
0,967256428,0,0,0,0,0,0,0,0,0,0,
1,967256431,0,0,0,0,0,0,0,0,0,0,
0,967291746,0,0,0,0,0,0,0,0,0,0,
1,967291749,0,0,0,0,0,0,0,0,0,0,
0,967327796,0,0,0,0,0,0,0,0,0,0,
1,967327799,0,0,0,0,0,0,0,0,0,0,
0,967358512,0,0,0,0,0,0,0,0,0,0,
1,967358515,0,0,0,0,0,0,0,0,0,0,
0,967391833,0,0,0,0,0,0,0,0,0,0,
1,967391836,0,0,0,0,0,0,0,0,0,0,
0,967425368,0,0,0,0,0,0,0,0,0,0,
1,967425372,0,0,0,0,0,0,0,0,0,0,
0,967457719,0,0,0,0,0,0,0,0,0,0,
1,967457722,0,0,0,0,0,0,0,0,0,0,
0,967518698,0,0,0,0,0,0,0,0,0,0,
1,967518703,0,0,0,0,0,0,0,0,0,0,
0,967579655,0,0,0,0,0,0,0,0,0,0,
1,967579659,0,0,0,0,0,0,0,0,0,0,
0,967629575,0,0,0,0,0,0,0,0,0,0,
1,967629579,0,0,0,0,0,0,0,0,0,0,
0,967665445,0,0,0,0,0,0,0,0,0,0,
1,967665449,0,0,0,0,0,0,0,0,0,0,
0,967695610,0,0,0,0,0,0,0,0,0,0,
1,967695614,0,0,0,0,0,0,0,0,0,0,
0,967730302,0,0,0,0,0,0,0,0,0,0,
1,967730307,0,0,0,0,0,0,0,0,0,0,
0,967764945,0,0,0,0,0,0,0,0,0,0,
1,967764949,0,0,0,0,0,0,0,0,0,0,
0,967797264,0,0,0,0,0,0,0,0,0,0,
1,967797268,0,0,0,0,0,0,0,0,0,0,
0,967833732,0,0,0,0,0,0,0,0,0,0,
1,967833735,0,0,0,0,0,0,0,0,0,0,
0,967897237,0,0,0,0,0,0,0,0,0,0,
1,967898157,0,0,0,0,0,0,0,0,0,0,
0,967931201,0,0,0,0,0,0,0,0,0,0,
1,967931712,0,0,0,0,0,0,0,0,0,0,
0,967965467,0,0,0,0,0,0,0,0,0,0,
1,967966095,0,0,0,0,0,0,0,0,0,0,
0,968001972,0,0,0,0,0,0,0,0,0,0,
1,968002385,0,0,0,0,0,0,0,0,0,0,
0,968063359,0,0,0,0,0,0,0,0,0,0,
1,968063764,0,0,0,0,0,0,0,0,0,0,
0,968098242,0,0,0,0,0,0,0,0,0,0,
1,968098850,0,0,0,0,0,0,0,0,0,0,
0,968134198,0,0,0,0,0,0,0,0,0,0,
1,968134656,0,0,0,0,0,0,0,0,0,0,
0,968198969,0,0,0,0,0,0,0,0,0,0,
1,968199366,0,0,0,0,0,0,0,0,0,0,
0,968235744,0,0,0,0,0,0,0,0,0,0,
1,968236151,0,0,0,0,0,0,0,0,0,0,
0,968298926,0,0,0,0,0,0,0,0,0,0,
1,968299326,0,0,0,0,0,0,0,0,0,0,
0,968334252,0,0,0,0,0,0,0,0,0,0,
1,968334691,0,0,0,0,0,0,0,0,0,0,
0,968399496,0,0,0,0,0,0,0,0,0,0,
1,968399899,0,0,0,0,0,0,0,0,0,0,
0,968465689,0,0,0,0,0,0,0,0,0,0,
1,968466083,0,0,0,0,0,0,0,0,0,0,
0,968500693,0,0,0,0,0,0,0,0,0,0,
1,968501135,0,0,0,0,0,0,0,0,0,0,
0,968565194,0,0,0,0,0,0,0,0,0,0,
1,968565653,0,0,0,0,0,0,0,0,0,0,
0,968632127,0,0,0,0,0,0,0,0,0,0,
1,968632523,0,0,0,0,0,0,0,0,0,0,
0,968698245,0,0,0,0,0,0,0,0,0,0,
1,968698647,0,0,0,0,0,0,0,0,0,0,
0,968764968,0,0,0,0,0,0,0,0,0,0,
1,968765489,0,0,0,0,0,0,0,0,0,0,
0,968835446,0,0,0,0,0,0,0,0,0,0,
1,968835844,0,0,0,0,0,0,0,0,0,0,
0,968898681,0,0,0,0,0,0,0,0,0,0,
1,968899094,0,0,0,0,0,0,0,0,0,0,
0,968963038,0,0,0,0,0,0,0,0,0,0,
1,968963467,0,0,0,0,0,0,0,0,0,0,
0,969025584,0,0,0,0,0,0,0,0,0,0,
1,969026333,0,0,0,0,0,0,0,0,0,0,
0,969095952,0,0,0,0,0,0,0,0,0,0,
1,969096507,0,0,0,0,0,0,0,0,0,0,
0,969138266,0,0,0,0,0,0,0,0,0,0,
1,969138663,0,0,0,0,0,0,0,0,0,0,
0,969196659,0,0,0,0,0,0,0,0,0,0,
1,969197070,0,0,0,0,0,0,0,0,0,0,
0,969238666,0,0,0,0,0,0,0,0,0,0,
1,969239063,0,0,0,0,0,0,0,0,0,0,
0,969297298,0,0,0,0,0,0,0,0,0,0,
1,969297704,0,0,0,0,0,0,0,0,0,0,
0,969334629,0,0,0,0,0,0,0,0,0,0,
1,969335029,0,0,0,0,0,0,0,0,0,0,
0,969397759,0,0,0,0,0,0,0,0,0,0,
1,969398181,0,0,0,0,0,0,0,0,0,0,
0,969434916,0,0,0,0,0,0,0,0,0,0,
1,969435339,0,0,0,0,0,0,0,0,0,0,
0,969498899,0,0,0,0,0,0,0,0,0,0,
1,969499548,0,0,0,0,0,0,0,0,0,0,
0,969563799,0,0,0,0,0,0,0,0,0,0,
1,969564239,0,0,0,0,0,0,0,0,0,0,
0,969596589,0,0,0,0,0,0,0,0,0,0,
1,969597551,0,0,0,0,0,0,0,0,0,0,
0,969630231,0,0,0,0,0,0,0,0,0,0,
1,969631022,0,0,0,0,0,0,0,0,0,0,
0,969666256,0,0,0,0,0,0,0,0,0,0,
1,969666922,0,0,0,0,0,0,0,0,0,0,
0,969727927,0,0,0,0,0,0,0,0,0,0,
1,969728362,0,0,0,0,0,0,0,0,0,0,
0,969763140,0,0,0,0,0,0,0,0,0,0,
1,969763602,0,0,0,0,0,0,0,0,0,0,
0,969797913,0,0,0,0,0,0,0,0,0,0,
1,969798577,0,0,0,0,0,0,0,0,0,0,
0,969835733,0,0,0,0,0,0,0,0,0,0,
1,969836142,0,0,0,0,0,0,0,0,0,0,
0,969895072,0,0,0,0,0,0,0,0,0,0,
1,969895582,0,0,0,0,0,0,0,0,0,0,
0,969930411,0,0,0,0,0,0,0,0,0,0,
1,969930850,0,0,0,0,0,0,0,0,0,0,
0,969962407,0,0,0,0,0,0,0,0,0,0,
1,969963227,0,0,0,0,0,0,0,0,0,0,
0,970005350,0,0,0,0,0,0,0,0,0,0,
1,970005868,0,0,0,0,0,0,0,0,0,0,
0,970061083,0,0,0,0,0,0,0,0,0,0,
1,970061497,0,0,0,0,0,0,0,0,0,0,
0,970096690,0,0,0,0,0,0,0,0,0,0,
1,970097094,0,0,0,0,0,0,0,0,0,0,
0,970130583,0,0,0,0,0,0,0,0,0,0,
1,970131213,0,0,0,0,0,0,0,0,0,0,
0,970165827,0,0,0,0,0,0,0,0,0,0,
1,970166270,0,0,0,0,0,0,0,0,0,0,
0,970229313,0,0,0,0,0,0,0,0,0,0,
1,970229718,0,0,0,0,0,0,0,0,0,0,
0,970262813,0,0,0,0,0,0,0,0,0,0,
1,970263460,0,0,0,0,0,0,0,0,0,0,
0,970293736,0,0,0,0,0,0,0,0,0,0,
1,970294472,0,0,0,0,0,0,0,0,0,0,
0,970332441,0,0,0,0,0,0,0,0,0,0,
1,970332863,0,0,0,0,0,0,0,0,0,0,
0,970393109,0,0,0,0,0,0,0,0,0,0,
1,970393519,0,0,0,0,0,0,0,0,0,0,
0,970430143,0,0,0,0,0,0,0,0,0,0,
1,970430544,0,0,0,0,0,0,0,0,0,0,
